latitude,longitude,species
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.486376,-109.232059,Ochotona princeps
38.43582,-109.241049,Ochotona princeps
38.50156,-109.24201,Ochotona princeps
38.481498,-109.243539,Ochotona princeps
45.185778,-109.246821,Ochotona princeps
38.448596,-109.253167,Ochotona princeps
38.399484,-109.267433,Ochotona princeps
38.51267039,-109.2746359,Ochotona princeps
38.51992025,-109.2746359,Ochotona princeps
38.51992025,-109.2746359,Ochotona princeps
38.51992025,-109.2746359,Ochotona princeps
38.51992025,-109.2746359,Ochotona princeps
38.52717011,-109.274636,Ochotona princeps
38.52717011,-109.274636,Ochotona princeps
38.52717011,-109.274636,Ochotona princeps
38.52717011,-109.274636,Ochotona princeps
38.52717011,-109.274636,Ochotona princeps
40.882737,-109.297077,Ochotona princeps
45.033744,-109.419365,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
45.040787,-109.451762,Ochotona princeps
44.968166,-109.465081,Ochotona princeps
45.006808,-109.469869,Ochotona princeps
45.0059,-109.471119,Ochotona princeps
45.0059,-109.47112,Ochotona princeps
45.006108,-109.471194,Ochotona princeps
45.006203,-109.471278,Ochotona princeps
44.968869,-109.473933,Ochotona princeps
44.99699,-109.50639,Ochotona princeps
44.99699,-109.50639,Ochotona princeps
44.996697,-109.507453,Ochotona princeps
44.996472,-109.507611,Ochotona princeps
44.997592,-109.508983,Ochotona princeps
44.997617,-109.509203,Ochotona princeps
44.997764,-109.509564,Ochotona princeps
44.997925,-109.510142,Ochotona princeps
44.998183,-109.510256,Ochotona princeps
44.997447,-109.51045,Ochotona princeps
44.997889,-109.510611,Ochotona princeps
44.997414,-109.510656,Ochotona princeps
44.997694,-109.510772,Ochotona princeps
44.997539,-109.511761,Ochotona princeps
44.963826,-109.611282,Ochotona princeps
44.90836639,-109.6375889,Ochotona princeps
43.21111,-109.70367,Ochotona princeps
43.21039,-109.72139,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
40.64396165,-109.7225497,Ochotona princeps
43.25345,-109.75731,Ochotona princeps
45.194539,-109.765579,Ochotona princeps
43.31037855,-109.767802,Ochotona princeps
43.31037855,-109.767802,Ochotona princeps
45.192262,-109.78588,Ochotona princeps
40.7740491,-109.8211437,Ochotona princeps
40.7740491,-109.8211437,Ochotona princeps
40.7740491,-109.8211437,Ochotona princeps
40.8751076,-109.826695,Ochotona princeps
40.77959897,-109.829224,Ochotona princeps
40.7682091,-109.833834,Ochotona princeps
40.7682091,-109.833834,Ochotona princeps
40.764454,-109.853067,Ochotona princeps
45.048984,-109.911669,Ochotona princeps
45.048984,-109.911669,Ochotona princeps
45.048984,-109.911669,Ochotona princeps
45.048984,-109.911669,Ochotona princeps
40.66238017,-109.9118949,Ochotona princeps
40.66238017,-109.9118949,Ochotona princeps
40.67126993,-109.9280054,Ochotona princeps
40.67126993,-109.9280054,Ochotona princeps
45.04533349,-109.9345591,Ochotona princeps
40.85151692,-109.9850789,Ochotona princeps
40.85151692,-109.9850789,Ochotona princeps
40.85151692,-109.9850789,Ochotona princeps
40.82679727,-109.9872987,Ochotona princeps
40.84126699,-109.9972191,Ochotona princeps
40.84126699,-109.9972191,Ochotona princeps
40.84092699,-109.9983092,Ochotona princeps
40.84092699,-109.9983092,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
40.83906702,-109.9986992,Ochotona princeps
43.705875,-110.026256,Ochotona princeps
43.705622,-110.026864,Ochotona princeps
43.705033,-110.027994,Ochotona princeps
43.705169,-110.028047,Ochotona princeps
43.705006,-110.028742,Ochotona princeps
43.676894,-110.029066,Ochotona princeps
43.752631,-110.042681,Ochotona princeps
43.752742,-110.042983,Ochotona princeps
43.752792,-110.043006,Ochotona princeps
43.753053,-110.043131,Ochotona princeps
43.713278,-110.043967,Ochotona princeps
43.711928,-110.044086,Ochotona princeps
43.711647,-110.044108,Ochotona princeps
43.71165,-110.04411,Ochotona princeps
43.713339,-110.044394,Ochotona princeps
43.711414,-110.045294,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.750616,-110.049824,Ochotona princeps
43.75258244,-110.0680258,Ochotona princeps
43.75258244,-110.0680258,Ochotona princeps
43.75258244,-110.0680258,Ochotona princeps
43.75258244,-110.0680258,Ochotona princeps
40.798463,-110.071388,Ochotona princeps
43.75,-110.07917,Ochotona princeps
44.46539617,-110.1299968,Ochotona princeps
44.465053,-110.130043,Ochotona princeps
44.49026,-110.140514,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
46.10912527,-110.3033845,Ochotona princeps
44.797529,-110.433741,Ochotona princeps
44.797716,-110.434368,Ochotona princeps
44.92275,-110.434798,Ochotona princeps
40.82987416,-110.4605213,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
38.08202113,-110.5086334,Ochotona princeps
43.54373126,-110.5241657,Ochotona princeps
43.54373126,-110.5241657,Ochotona princeps
42.681187,-110.549052,Ochotona princeps
43.534359,-110.552027,Ochotona princeps
43.63112,-110.573171,Ochotona princeps
44.427968,-110.588454,Ochotona princeps
46.969239,-110.617628,Ochotona princeps
46.970706,-110.623686,Ochotona princeps
46.9364,-110.623847,Ochotona princeps
46.936042,-110.624281,Ochotona princeps
46.935647,-110.624344,Ochotona princeps
46.9347,-110.624531,Ochotona princeps
46.935197,-110.624911,Ochotona princeps
46.93482,-110.625148,Ochotona princeps
46.935181,-110.625975,Ochotona princeps
46.93518,-110.62598,Ochotona princeps
46.966389,-110.629231,Ochotona princeps
46.937508,-110.629954,Ochotona princeps
46.936766,-110.630896,Ochotona princeps
46.936248,-110.631243,Ochotona princeps
46.936718,-110.633789,Ochotona princeps
46.963944,-110.634061,Ochotona princeps
43.42509159,-110.6402073,Ochotona princeps
43.42509159,-110.6402073,Ochotona princeps
46.956583,-110.644958,Ochotona princeps
44.249857,-110.645469,Ochotona princeps
46.947917,-110.662714,Ochotona princeps
46.947547,-110.663042,Ochotona princeps
46.948025,-110.663756,Ochotona princeps
46.948442,-110.664858,Ochotona princeps
44.931602,-110.706877,Ochotona princeps
43.795357,-110.714706,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
46.919228,-110.714828,Ochotona princeps
44.94256,-110.71797,Ochotona princeps
40.97709027,-110.7302501,Ochotona princeps
43.761386,-110.731659,Ochotona princeps
45.370214,-110.733547,Ochotona princeps
45.370214,-110.733547,Ochotona princeps
43.756341,-110.740814,Ochotona princeps
43.764834,-110.749934,Ochotona princeps
43.764406,-110.751225,Ochotona princeps
43.699586,-110.752748,Ochotona princeps
43.765775,-110.755719,Ochotona princeps
43.765503,-110.757243,Ochotona princeps
43.764063,-110.75959,Ochotona princeps
43.47984023,-110.7622314,Ochotona princeps
43.799881,-110.767487,Ochotona princeps
43.761006,-110.778112,Ochotona princeps
43.764028,-110.784888,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.43704042,-110.7949517,Ochotona princeps
43.657842,-110.816058,Ochotona princeps
44.13,-110.81833,Ochotona princeps
44.13,-110.81833,Ochotona princeps
43.640116,-110.82821,Ochotona princeps
43.615813,-110.837213,Ochotona princeps
40.71654315,-110.8695808,Ochotona princeps
40.72293,-110.87064,Ochotona princeps
40.72293,-110.87064,Ochotona princeps
44.484141,-110.872798,Ochotona princeps
40.700076,-110.903313,Ochotona princeps
40.700076,-110.903313,Ochotona princeps
40.700076,-110.903313,Ochotona princeps
40.700076,-110.903313,Ochotona princeps
40.663013,-110.903456,Ochotona princeps
40.698299,-110.903761,Ochotona princeps
40.693736,-110.90798,Ochotona princeps
42.62040808,-110.9141646,Ochotona princeps
40.69057322,-110.9179318,Ochotona princeps
40.69057322,-110.9179318,Ochotona princeps
40.69057322,-110.9179318,Ochotona princeps
40.69057322,-110.9179318,Ochotona princeps
40.69057322,-110.9179318,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
43.540878,-110.935232,Ochotona princeps
40.668579,-110.94735,Ochotona princeps
40.57614455,-110.976362,Ochotona princeps
40.762081,-111.011986,Ochotona princeps
40.763119,-111.013228,Ochotona princeps
40.764753,-111.016178,Ochotona princeps
40.757169,-111.037089,Ochotona princeps
40.757547,-111.037311,Ochotona princeps
40.757164,-111.037519,Ochotona princeps
40.756819,-111.038739,Ochotona princeps
40.758283,-111.041111,Ochotona princeps
40.757136,-111.041539,Ochotona princeps
40.757867,-111.041817,Ochotona princeps
40.757661,-111.042131,Ochotona princeps
40.48126539,-111.0690534,Ochotona princeps
40.7519711,-111.1001373,Ochotona princeps
40.7519711,-111.1001373,Ochotona princeps
40.7519711,-111.1001373,Ochotona princeps
39.32317304,-111.278876,Ochotona princeps
39.32317304,-111.278876,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
40.64293153,-111.2805407,Ochotona princeps
43.093796,-111.322553,Ochotona princeps
38.03990645,-111.3834052,Ochotona princeps
38.03990645,-111.3834052,Ochotona princeps
38.04314637,-111.3851753,Ochotona princeps
38.0383,-111.395,Ochotona princeps
45.349583,-111.400118,Ochotona princeps
39.32236199,-111.4426102,Ochotona princeps
39.32236199,-111.4426102,Ochotona princeps
38.04638588,-111.451917,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.431607,-111.457887,Ochotona princeps
38.44135808,-111.4615113,Ochotona princeps
38.43346821,-111.4645213,Ochotona princeps
39.10975,-111.469558,Ochotona princeps
39.109936,-111.469789,Ochotona princeps
39.111872,-111.471128,Ochotona princeps
39.114786,-111.473103,Ochotona princeps
39.119419,-111.475342,Ochotona princeps
38.445781,-111.476508,Ochotona princeps
38.445733,-111.477147,Ochotona princeps
38.445244,-111.477614,Ochotona princeps
38.440625,-111.481025,Ochotona princeps
38.440608,-111.481678,Ochotona princeps
38.441061,-111.482111,Ochotona princeps
38.440858,-111.482417,Ochotona princeps
38.440669,-111.482633,Ochotona princeps
38.440389,-111.482944,Ochotona princeps
38.439833,-111.483297,Ochotona princeps
39.13906496,-111.4852493,Ochotona princeps
39.13906496,-111.4852493,Ochotona princeps
39.13906496,-111.4852493,Ochotona princeps
39.13906496,-111.4852493,Ochotona princeps
39.13906496,-111.4852493,Ochotona princeps
39.12683515,-111.4899693,Ochotona princeps
38.20358252,-111.4909396,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.1278951,-111.4944895,Ochotona princeps
39.13906484,-111.5038598,Ochotona princeps
39.13906484,-111.5038598,Ochotona princeps
39.13906484,-111.5038598,Ochotona princeps
42.03281093,-111.5104633,Ochotona princeps
42.03281093,-111.5104633,Ochotona princeps
42.03281093,-111.5104633,Ochotona princeps
42.03281093,-111.5104633,Ochotona princeps
38.20958225,-111.5142403,Ochotona princeps
38.20958225,-111.5142403,Ochotona princeps
38.20958225,-111.5142403,Ochotona princeps
39.063308,-111.518961,Ochotona princeps
39.062669,-111.519872,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
37.974175,-111.537274,Ochotona princeps
38.17048283,-111.5428906,Ochotona princeps
38.17048283,-111.5428906,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.32904692,-111.5730687,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
42.321547,-111.5744686,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60376011,-111.5819382,Ochotona princeps
40.60384,-111.582143,Ochotona princeps
40.60384,-111.582143,Ochotona princeps
40.60384,-111.582143,Ochotona princeps
40.58593,-111.583242,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
38.04606504,-111.5849904,Ochotona princeps
40.58982,-111.586965,Ochotona princeps
42.30714707,-111.5893688,Ochotona princeps
42.30714707,-111.5893688,Ochotona princeps
40.604341,-111.591783,Ochotona princeps
40.603171,-111.592161,Ochotona princeps
40.603109,-111.592363,Ochotona princeps
40.604054,-111.592373,Ochotona princeps
40.60405,-111.592386,Ochotona princeps
40.604055,-111.5924,Ochotona princeps
40.604107,-111.592432,Ochotona princeps
40.602897,-111.592482,Ochotona princeps
40.603905,-111.592528,Ochotona princeps
40.603463,-111.592532,Ochotona princeps
40.602805,-111.592552,Ochotona princeps
40.603302,-111.592593,Ochotona princeps
40.603445,-111.592609,Ochotona princeps
40.603307,-111.592616,Ochotona princeps
40.60294,-111.592625,Ochotona princeps
40.603289,-111.59263,Ochotona princeps
40.603445,-111.592684,Ochotona princeps
40.603484,-111.592728,Ochotona princeps
40.603515,-111.592782,Ochotona princeps
40.593663,-111.593172,Ochotona princeps
40.597275,-111.593413,Ochotona princeps
40.62251975,-111.5940987,Ochotona princeps
40.595088,-111.594533,Ochotona princeps
40.599406,-111.595134,Ochotona princeps
40.595498,-111.596734,Ochotona princeps
40.594348,-111.597067,Ochotona princeps
40.599267,-111.597539,Ochotona princeps
40.60458997,-111.6002687,Ochotona princeps
38.04606492,-111.6033209,Ochotona princeps
40.566894,-111.607962,Ochotona princeps
40.608156,-111.608014,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.57517035,-111.6107986,Ochotona princeps
40.56570047,-111.6144386,Ochotona princeps
40.56570047,-111.6144386,Ochotona princeps
40.56570047,-111.6144386,Ochotona princeps
40.56570047,-111.6144386,Ochotona princeps
40.586733,-111.614728,Ochotona princeps
40.58547,-111.614977,Ochotona princeps
40.586232,-111.615087,Ochotona princeps
40.586277,-111.615802,Ochotona princeps
40.587348,-111.617097,Ochotona princeps
38.10585363,-111.6190419,Ochotona princeps
38.10585363,-111.6190419,Ochotona princeps
38.10585363,-111.6190419,Ochotona princeps
38.10585363,-111.6190419,Ochotona princeps
38.10585363,-111.6190419,Ochotona princeps
40.5742,-111.619442,Ochotona princeps
40.573793,-111.619543,Ochotona princeps
40.577393,-111.62002,Ochotona princeps
40.56524,-111.62033,Ochotona princeps
40.57126034,-111.6213788,Ochotona princeps
40.569824,-111.622523,Ochotona princeps
40.57016,-111.622961,Ochotona princeps
40.56704,-111.623338,Ochotona princeps
40.567858,-111.623595,Ochotona princeps
40.570447,-111.624366,Ochotona princeps
40.566177,-111.624656,Ochotona princeps
40.56753,-111.625353,Ochotona princeps
40.63931927,-111.6266998,Ochotona princeps
40.403845,-111.629541,Ochotona princeps
40.602564,-111.637626,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.60979369,-111.6435778,Ochotona princeps
38.66778259,-111.6435784,Ochotona princeps
40.561505,-111.644937,Ochotona princeps
40.560086,-111.645876,Ochotona princeps
40.562571,-111.646069,Ochotona princeps
40.409662,-111.646513,Ochotona princeps
40.595487,-111.646956,Ochotona princeps
40.564303,-111.650689,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
40.607728,-111.651592,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
38.67837233,-111.6538287,Ochotona princeps
40.5801699,-111.6660001,Ochotona princeps
38.67486225,-111.6759593,Ochotona princeps
40.673695,-111.678733,Ochotona princeps
40.543249,-111.684265,Ochotona princeps
40.538126,-111.690563,Ochotona princeps
40.543289,-111.69218,Ochotona princeps
40.543635,-111.692304,Ochotona princeps
40.543662,-111.692516,Ochotona princeps
40.543352,-111.692601,Ochotona princeps
40.549928,-111.693089,Ochotona princeps
40.544182,-111.694171,Ochotona princeps
40.543624,-111.694525,Ochotona princeps
40.543438,-111.694533,Ochotona princeps
38.70674151,-111.6966001,Ochotona princeps
40.664168,-111.70877,Ochotona princeps
40.662727,-111.715962,Ochotona princeps
40.528506,-111.733151,Ochotona princeps
37.751037,-111.871204,Ochotona princeps
38.53617228,-112.0730379,Ochotona princeps
38.53617228,-112.0730379,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.542982,-112.083686,Ochotona princeps
38.40828296,-112.3438634,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.31660463,-112.3617029,Ochotona princeps
38.37932326,-112.3841241,Ochotona princeps
38.37932326,-112.3841241,Ochotona princeps
38.37932326,-112.3841241,Ochotona princeps
38.39857287,-112.3864244,Ochotona princeps
38.387847,-112.399917,Ochotona princeps
38.383286,-112.400233,Ochotona princeps
38.382833,-112.400286,Ochotona princeps
38.387489,-112.400539,Ochotona princeps
38.382122,-112.400556,Ochotona princeps
38.382028,-112.400981,Ochotona princeps
38.383167,-112.401008,Ochotona princeps
38.383,-112.401092,Ochotona princeps
38.387653,-112.401758,Ochotona princeps
38.386942,-112.401842,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.2943448,-112.4019336,Ochotona princeps
38.387236,-112.402892,Ochotona princeps
38.381744,-112.403506,Ochotona princeps
38.2921248,-112.4089138,Ochotona princeps
38.2921248,-112.4089138,Ochotona princeps
38.2921248,-112.4089138,Ochotona princeps
38.2921248,-112.4089138,Ochotona princeps
38.4191623,-112.4123252,Ochotona princeps
38.4191623,-112.4123252,Ochotona princeps
38.4191623,-112.4123252,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
38.23495557,-112.4624945,Ochotona princeps
37.52406869,-112.6735124,Ochotona princeps
37.52406869,-112.6735124,Ochotona princeps
37.52406869,-112.6735124,Ochotona princeps
37.52406869,-112.6735124,Ochotona princeps
47.61790307,-112.7213773,Ochotona princeps
47.51570251,-112.8167783,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.6791544,-112.831928,Ochotona princeps
37.63557522,-112.8446178,Ochotona princeps
37.63557522,-112.8446178,Ochotona princeps
37.63557522,-112.8446178,Ochotona princeps
37.65007492,-112.844618,Ochotona princeps
47.62250097,-112.9935852,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.54877576,-113.0391218,Ochotona princeps
37.43158819,-113.0474907,Ochotona princeps
46.86199976,-113.3829835,Ochotona princeps
48.74379694,-113.4290174,Ochotona princeps
48.74379694,-113.4290174,Ochotona princeps
48.74379694,-113.4290174,Ochotona princeps
48.74379694,-113.4290174,Ochotona princeps
48.74379694,-113.4290174,Ochotona princeps
43.42182092,-113.550636,Ochotona princeps
43.447815,-113.556494,Ochotona princeps
48.688682,-113.557269,Ochotona princeps
43.459372,-113.559089,Ochotona princeps
43.458029,-113.559233,Ochotona princeps
43.45182039,-113.5821372,Ochotona princeps
43.45182039,-113.5821372,Ochotona princeps
43.45182039,-113.5821372,Ochotona princeps
